%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1711478723078874789,1872,1711478723078504562,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723099122829,1873,1711478723098636150,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723118711487,1874,1711478723118501901,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723138692811,1875,1711478723138477087,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723158716884,1876,1711478723158460140,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723178667144,1877,1711478723178471088,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723198896366,1878,1711478723198629379,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723218731200,1879,1711478723218495130,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723238703286,1880,1711478723238481998,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723258734279,1881,1711478723258483648,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723278919630,1882,1711478723278486490,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723298878846,1883,1711478723298657178,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723318684872,1884,1711478723318464040,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723338746514,1885,1711478723338513851,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723358654837,1886,1711478723358461618,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723378728822,1887,1711478723378475189,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723400474001,1888,1711478723399476289,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723419122394,1889,1711478723418681859,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723438695278,1890,1711478723438507318,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723458741779,1891,1711478723458524942,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723478675419,1892,1711478723478487730,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723498813393,1893,1711478723498553037,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723518793803,1894,1711478723518535375,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723538768434,1895,1711478723538547754,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723558660872,1896,1711478723558465480,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723578641041,1897,1711478723578474760,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723598782693,1898,1711478723598560094,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723618694755,1899,1711478723618484258,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723638631631,1900,1711478723638456821,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723658724127,1901,1711478723658516883,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723678660469,1902,1711478723678490400,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723698685796,1903,1711478723698491811,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723718750633,1904,1711478723718466758,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723738731660,1905,1711478723738467216,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723758696839,1906,1711478723758465766,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723778847014,1907,1711478723778568744,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723798772804,1908,1711478723798462152,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723818829931,1909,1711478723818582773,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723838731714,1910,1711478723838466882,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723858697731,1911,1711478723858467102,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723878737206,1912,1711478723878505468,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723898672906,1913,1711478723898448467,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723918732754,1914,1711478723918528795,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723938704233,1915,1711478723938460350,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723958658634,1916,1711478723958482265,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723978636024,1917,1711478723978456258,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478723998865312,1918,1711478723998504877,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724018778528,1919,1711478724018488168,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724038791021,1920,1711478724038486719,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724058841449,1921,1711478724058517217,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724078685974,1922,1711478724078475475,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724098818449,1923,1711478724098511219,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724118664837,1924,1711478724118478059,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724138705551,1925,1711478724138476371,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724158810606,1926,1711478724158524513,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724179128622,1927,1711478724178877115,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724198903283,1928,1711478724198514461,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724218736730,1929,1711478724218507289,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724238702713,1930,1711478724238507747,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724258730698,1931,1711478724258479833,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724278652570,1932,1711478724278470993,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724298646802,1933,1711478724298470735,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724318685417,1934,1711478724318510293,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724338688522,1935,1711478724338469982,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724358680569,1936,1711478724358471155,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724378763240,1937,1711478724378479242,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724398781509,1938,1711478724398566722,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724418736097,1939,1711478724418529987,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724438735569,1940,1711478724438498973,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724458693128,1941,1711478724458494186,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724478742538,1942,1711478724478480339,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724498907116,1943,1711478724498589992,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724518793862,1944,1711478724518551588,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724538680671,1945,1711478724538473129,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724558654493,1946,1711478724558460712,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724578687637,1947,1711478724578502416,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724598720270,1948,1711478724598509788,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724618714539,1949,1711478724618508577,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724638696602,1950,1711478724638511896,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724658708454,1951,1711478724658510446,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724678640106,1952,1711478724678452491,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724698962090,1953,1711478724698789596,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724718677863,1954,1711478724718472242,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724738618159,1955,1711478724738458633,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724758662338,1956,1711478724758488416,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724778762619,1957,1711478724778513908,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724798952622,1958,1711478724798558235,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724818684195,1959,1711478724818482160,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724838704660,1960,1711478724838468074,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724858685981,1961,1711478724858488321,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724878737488,1962,1711478724878501415,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724898883074,1963,1711478724898601293,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724918829290,1964,1711478724918512582,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724938739002,1965,1711478724938474893,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724958684326,1966,1711478724958463191,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724978641267,1967,1711478724978459596,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478724998838979,1968,1711478724998556137,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725018719575,1969,1711478725018497467,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725038843804,1970,1711478725038511753,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725058729873,1971,1711478725058495521,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725078757457,1972,1711478725078494787,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725098950469,1973,1711478725098568439,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725118851580,1974,1711478725118568897,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725138719578,1975,1711478725138474702,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725158810678,1976,1711478725158491373,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725178712454,1977,1711478725178501605,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725198903660,1978,1711478725198729038,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725218683470,1979,1711478725218468666,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725238625025,1980,1711478725238468408,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725258627902,1981,1711478725258457183,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725278668882,1982,1711478725278497457,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725298779134,1983,1711478725298460483,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725318656797,1984,1711478725318462133,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725338692211,1985,1711478725338454246,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725358892421,1986,1711478725358533620,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725380484647,1987,1711478725378604650,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725401542391,1988,1711478725399646043,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725418969686,1989,1711478725418584585,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725438692339,1990,1711478725438492774,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725458726594,1991,1711478725458483219,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725478741898,1992,1711478725478475809,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725498810676,1993,1711478725498510599,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725519444203,1994,1711478725518627882,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725539068927,1995,1711478725538554191,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725558758665,1996,1711478725558505296,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725578783233,1997,1711478725578478574,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725599063878,1998,1711478725598510026,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725618841400,1999,1711478725618477106,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725638673691,2000,1711478725638472557,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725658689614,2001,1711478725658460855,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725678692120,2002,1711478725678467273,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725698819880,2003,1711478725698539257,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725718717911,2004,1711478725718535423,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725738702790,2005,1711478725738486766,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725758677624,2006,1711478725758497238,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725778799698,2007,1711478725778503417,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725798993272,2008,1711478725798527717,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725818889383,2009,1711478725818562269,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725838830761,2010,1711478725838521242,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725858930270,2011,1711478725858549833,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725878790270,2012,1711478725878519535,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725898821421,2013,1711478725898500204,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725918748613,2014,1711478725918505191,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725938887053,2015,1711478725938560485,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725958761545,2016,1711478725958517551,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725978666093,2017,1711478725978469610,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478725998738485,2018,1711478725998470544,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726018691694,2019,1711478726018513202,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726038734252,2020,1711478726038503646,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726058807877,2021,1711478726058504343,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726078773999,2022,1711478726078508853,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726098769126,2023,1711478726098541736,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726118676367,2024,1711478726118470430,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726138736362,2025,1711478726138477087,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726158662734,2026,1711478726158498525,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726178754045,2027,1711478726178476810,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726198867811,2028,1711478726198573589,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726218929318,2029,1711478726218487977,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726238758205,2030,1711478726238495349,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726258750128,2031,1711478726258500576,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726278764327,2032,1711478726278505802,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726298941455,2033,1711478726298627138,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726318725586,2034,1711478726318503141,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726338758318,2035,1711478726338488340,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726358631645,2036,1711478726358470439,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726378826826,2037,1711478726378493547,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726398990663,2038,1711478726398669719,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726418673605,2039,1711478726418503284,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726438819630,2040,1711478726438514709,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726458706279,2041,1711478726458477973,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726478677415,2042,1711478726478482484,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726498932827,2043,1711478726498683929,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726518909697,2044,1711478726518624067,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726538666943,2045,1711478726538458108,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726558748710,2046,1711478726558497428,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726578747564,2047,1711478726578472375,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726598908668,2048,1711478726598530292,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726618749460,2049,1711478726618505716,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726638826721,2050,1711478726638488531,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
1711478726658769751,2051,1711478726658511161,world,-0.7741178931776198,-0.49956290054438973,0.7923847036634556,0.0,0.0,-0.8811520058041292,0.4728331023388272
